,Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,GFE_Te[KJ/mol],GFE_Tc[KJ/mol],dG[KJ/mol]
62,366.0,354.0875,11.987499999999999,1.0929329842066389,120.0,0.09989583333333332,90.0,0.0,1.0,269.0169946631582,260.5735212708086,8.443473392349578
63,367.0,362.11875,4.906250000000001,1.2063286101682262,120.0,0.040885416666666674,90.0,0.0,1.0,555.911895404043,550.1704755152977,5.741419888745337
64,368.0,364.8791666666666,2.9374999999999987,1.2379976588602009,120.0,0.02447916666666666,90.0,0.0,1.0,632.5546705246037,628.9349962388453,3.6196742857583644
65,369.0,364.325,4.504999999999997,1.3074652495393715,120.0,0.03754166666666664,90.0,0.0,1.0,785.1912263051772,777.9905300959971,7.200696209180177
66,370.0,367.3375,2.612499999999997,1.4055371422629064,120.0,0.02177083333333331,90.0,0.0,1.0,1026.2379892422368,1018.9969846341546,7.241004608082164
67,371.0,367.17272727272723,3.7772727272727256,1.3431277559842931,120.0,0.031477272727272715,90.0,0.0,1.0,900.3391159236427,891.4043064578426,8.934809465800042
68,372.0,367.9555555555555,3.8833333333333337,1.4981605965018003,120.0,0.03236111111111111,90.0,0.0,1.0,1224.5031504629792,1214.3706979812498,10.132452481729148
69,373.0,367.2333333333333,5.649999999999996,1.4709184040785963,120.0,0.0470833333333333,90.0,0.0,1.0,1178.2847562813422,1164.8371403403405,13.44761594100161
70,374.0,370.3,3.65,1.5722593598929155,120.0,0.030416666666666668,90.0,0.0,1.0,1390.785494058739,1382.4251891604301,8.360304898309005
71,375.0,367.61875,7.331250000000001,1.4484435953294528,120.0,0.06109375,90.0,0.0,1.0,1140.169435730513,1121.7599729617273,18.40946276878563
72,376.0,366.625,9.264999999999999,1.4545730886246737,120.0,0.07720833333333332,90.0,0.0,1.0,1149.987197605236,1126.0401772980263,23.947020307209733
73,377.0,370.7928571428571,6.1000000000000005,1.5876706573208996,120.0,0.050833333333333335,90.0,0.0,1.0,1421.1069948851934,1402.667296038031,18.439698847162585
74,378.0,375.1045454545454,2.71818181818182,1.7354153268784325,120.0,0.022651515151515166,90.0,0.0,1.0,1715.6883241326584,1706.9594274343797,8.728896698278835
75,379.0,373.425,5.585000000000003,1.6997528204335108,120.0,0.04654166666666669,90.0,0.0,1.0,1653.3140773092587,1634.1496714294785,19.164405879780226
76,380.0,375.2571428571428,4.778571428571429,1.7137630908225872,120.0,0.03982142857142858,90.0,0.0,1.0,1686.237461163853,1670.5672008871463,15.670260276706617
77,381.0,372.34444444444443,8.649999999999999,1.661613751041025,120.0,0.07208333333333333,90.0,0.0,1.0,1588.023732216621,1558.8049592421894,29.21877297443166
78,382.0,375.80625,6.281250000000001,1.767177246680941,120.0,0.05234375000000001,90.0,0.0,1.0,1795.4035606441296,1770.524208070833,24.879352573296444
79,383.0,378.91923076923075,4.161538461538461,1.8393166677708488,120.0,0.03467948717948718,90.0,0.0,1.0,1929.1839042974245,1912.324675250836,16.85922904658885
80,384.0,376.53,7.452000000000001,1.801747588865987,120.0,0.0621,90.0,0.0,1.0,1857.9140088466258,1829.7132126067727,28.20079623985308
81,385.0,376.80740740740737,8.253703703703705,1.8305153440648907,120.0,0.06878086419753086,90.0,0.0,1.0,1920.9653962360946,1885.1808877367566,35.784508499338195
82,386.0,376.435,9.567,1.843918502737107,120.0,0.079725,90.0,0.0,1.0,1950.4758996600397,1906.853930327236,43.62196933280376
83,387.0,374.9625,12.0625,1.833069299604566,120.0,0.10052083333333332,90.0,0.0,1.0,1935.3689015607777,1880.66376454742,54.70513701335773
84,388.0,372.2875,15.689166666666667,1.8223426863379295,120.0,0.13074305555555557,90.0,0.0,1.0,1914.5954577711661,1844.481663246803,70.1137945243629
85,389.0,377.74558823529406,11.027941176470588,1.98531509630498,120.0,0.09189950980392157,90.0,0.0,1.0,2209.399982488216,2149.6475179449153,59.75246454330083
